timestamp_ms,datetime,value,sensor
1766612814000,2025-12-24 23:46:54.000000,24.17,sensor:temperature
1766612820000,2025-12-24 23:47:00.000000,24.13,sensor:temperature
1766612826000,2025-12-24 23:47:06.000000,24.14,sensor:temperature
1766612832000,2025-12-24 23:47:12.000000,24.14,sensor:temperature
1766612839000,2025-12-24 23:47:19.000000,24.12,sensor:temperature
1766612845000,2025-12-24 23:47:25.000000,24.12,sensor:temperature
1766612851000,2025-12-24 23:47:31.000000,24.1,sensor:temperature
1766612857000,2025-12-24 23:47:37.000000,24.09,sensor:temperature
1766612864000,2025-12-24 23:47:44.000000,24.08,sensor:temperature
1766612870000,2025-12-24 23:47:50.000000,24.11,sensor:temperature
1766612876000,2025-12-24 23:47:56.000000,24.1,sensor:temperature
1766612882000,2025-12-24 23:48:02.000000,24.1,sensor:temperature
1766612888000,2025-12-24 23:48:08.000000,24.08,sensor:temperature
1766612894000,2025-12-24 23:48:14.000000,24.04,sensor:temperature
1766612900000,2025-12-24 23:48:20.000000,24.02,sensor:temperature
1766612906000,2025-12-24 23:48:26.000000,23.99,sensor:temperature
1766612913000,2025-12-24 23:48:33.000000,23.99,sensor:temperature
1766612919000,2025-12-24 23:48:39.000000,24,sensor:temperature
1766612928000,2025-12-24 23:48:48.000000,23.99,sensor:temperature
1766612940000,2025-12-24 23:49:00.000000,24.02,sensor:temperature
1766612976000,2025-12-24 23:49:36.000000,24.02,sensor:temperature
1766612983000,2025-12-24 23:49:43.000000,24.01,sensor:temperature
1766612994000,2025-12-24 23:49:54.000000,24.01,sensor:temperature
1766613001000,2025-12-24 23:50:01.000000,24.02,sensor:temperature
1766613008000,2025-12-24 23:50:08.000000,24.02,sensor:temperature
1766613019000,2025-12-24 23:50:19.000000,24.01,sensor:temperature
1766613028000,2025-12-24 23:50:28.000000,24.01,sensor:temperature
1766613034000,2025-12-24 23:50:34.000000,23.99,sensor:temperature
1766613042000,2025-12-24 23:50:42.000000,23.99,sensor:temperature
1766613048000,2025-12-24 23:50:48.000000,23.96,sensor:temperature
1766613060000,2025-12-24 23:51:00.000000,23.99,sensor:temperature
1766613067000,2025-12-24 23:51:07.000000,23.99,sensor:temperature
1766613073000,2025-12-24 23:51:13.000000,23.99,sensor:temperature
1766613419000,2025-12-24 23:56:59.000000,24.1,sensor:temperature
1766613425000,2025-12-24 23:57:05.000000,24.11,sensor:temperature
1766613431000,2025-12-24 23:57:11.000000,24.1,sensor:temperature
1766613437000,2025-12-24 23:57:17.000000,24.11,sensor:temperature
1766613443000,2025-12-24 23:57:23.000000,24.11,sensor:temperature
1766613450000,2025-12-24 23:57:30.000000,24.11,sensor:temperature
1766613457000,2025-12-24 23:57:37.000000,24.08,sensor:temperature
1766613466000,2025-12-24 23:57:46.000000,24.04,sensor:temperature
1766613477000,2025-12-24 23:57:57.000000,24.01,sensor:temperature
1766613484000,2025-12-24 23:58:04.000000,23.97,sensor:temperature
1766613736000,2025-12-25 00:02:16.000000,24.13,sensor:temperature
1766613738000,2025-12-25 00:02:18.000000,24.12,sensor:temperature
1766613740000,2025-12-25 00:02:20.000000,24.12,sensor:temperature
1766613742000,2025-12-25 00:02:22.000000,24.11,sensor:temperature
1766613744000,2025-12-25 00:02:24.000000,24.12,sensor:temperature
1766613746000,2025-12-25 00:02:26.000000,24.11,sensor:temperature
1766613748000,2025-12-25 00:02:28.000000,24.12,sensor:temperature
1766613750000,2025-12-25 00:02:30.000000,24.12,sensor:temperature
1766613752000,2025-12-25 00:02:32.000000,24.1,sensor:temperature
1766613754000,2025-12-25 00:02:34.000000,24.1,sensor:temperature
1766613756000,2025-12-25 00:02:36.000000,24.09,sensor:temperature
1766613759000,2025-12-25 00:02:39.000000,24.09,sensor:temperature
1766613770000,2025-12-25 00:02:50.000000,24.08,sensor:temperature
1766613782000,2025-12-25 00:03:02.000000,24.06,sensor:temperature
1766613801000,2025-12-25 00:03:21.000000,24.08,sensor:temperature
1766613804000,2025-12-25 00:03:24.000000,24.1,sensor:temperature
1766613806000,2025-12-25 00:03:26.000000,24.08,sensor:temperature
1766613808000,2025-12-25 00:03:28.000000,24.09,sensor:temperature
1766613810000,2025-12-25 00:03:30.000000,24.08,sensor:temperature
1766613818000,2025-12-25 00:03:38.000000,24.06,sensor:temperature
1766613820000,2025-12-25 00:03:40.000000,24.06,sensor:temperature
1766613822000,2025-12-25 00:03:42.000000,24.04,sensor:temperature
1766613826000,2025-12-25 00:03:46.000000,24.06,sensor:temperature
1766613828000,2025-12-25 00:03:48.000000,24.06,sensor:temperature
1766613830000,2025-12-25 00:03:50.000000,24.08,sensor:temperature
1766613832000,2025-12-25 00:03:52.000000,24.1,sensor:temperature
1766613834000,2025-12-25 00:03:54.000000,24.09,sensor:temperature
1766613836000,2025-12-25 00:03:56.000000,24.09,sensor:temperature
1766613838000,2025-12-25 00:03:58.000000,24.11,sensor:temperature
1766613840000,2025-12-25 00:04:00.000000,24.12,sensor:temperature
1766613841000,2025-12-25 00:04:01.000000,24.12,sensor:temperature
1766613844000,2025-12-25 00:04:04.000000,24.11,sensor:temperature
1766613849000,2025-12-25 00:04:09.000000,24.11,sensor:temperature
1766613851000,2025-12-25 00:04:11.000000,24.11,sensor:temperature
1766613853000,2025-12-25 00:04:13.000000,24.11,sensor:temperature
1766613860000,2025-12-25 00:04:20.000000,24.11,sensor:temperature
1766613878000,2025-12-25 00:04:38.000000,24.1,sensor:temperature
1766613887000,2025-12-25 00:04:47.000000,24.09,sensor:temperature
1766613906000,2025-12-25 00:05:06.000000,24.09,sensor:temperature
1766613908000,2025-12-25 00:05:08.000000,24.1,sensor:temperature
1766613910000,2025-12-25 00:05:10.000000,24.09,sensor:temperature
1766613912000,2025-12-25 00:05:12.000000,24.09,sensor:temperature
1766613914000,2025-12-25 00:05:14.000000,24.1,sensor:temperature
1766613916000,2025-12-25 00:05:16.000000,24.1,sensor:temperature
1766613918000,2025-12-25 00:05:18.000000,24.1,sensor:temperature
1766613919000,2025-12-25 00:05:19.000000,24.1,sensor:temperature
1766613921000,2025-12-25 00:05:21.000000,24.11,sensor:temperature
1766613923000,2025-12-25 00:05:23.000000,24.12,sensor:temperature
1766613925000,2025-12-25 00:05:25.000000,24.13,sensor:temperature
1766613927000,2025-12-25 00:05:27.000000,24.12,sensor:temperature
1766613929000,2025-12-25 00:05:29.000000,24.13,sensor:temperature
1766613931000,2025-12-25 00:05:31.000000,24.12,sensor:temperature
1766613932000,2025-12-25 00:05:32.000000,24.12,sensor:temperature
1766613934000,2025-12-25 00:05:34.000000,24.13,sensor:temperature
1766613936000,2025-12-25 00:05:36.000000,24.12,sensor:temperature
1766613938000,2025-12-25 00:05:38.000000,24.13,sensor:temperature
1766613940000,2025-12-25 00:05:40.000000,24.14,sensor:temperature
1766613942000,2025-12-25 00:05:42.000000,24.14,sensor:temperature
1766613943000,2025-12-25 00:05:43.000000,24.14,sensor:temperature
1766613945000,2025-12-25 00:05:45.000000,24.14,sensor:temperature
1766613947000,2025-12-25 00:05:47.000000,24.16,sensor:temperature
1766614058000,2025-12-25 00:07:38.000000,24.27,sensor:temperature
1766614082000,2025-12-25 00:08:02.000000,24.21,sensor:temperature
1766614087000,2025-12-25 00:08:07.000000,24.2,sensor:temperature
1766614093000,2025-12-25 00:08:13.000000,24.23,sensor:temperature
1766614100000,2025-12-25 00:08:20.000000,24.24,sensor:temperature
1766614107000,2025-12-25 00:08:27.000000,24.24,sensor:temperature
1766614113000,2025-12-25 00:08:33.000000,24.27,sensor:temperature
1766614120000,2025-12-25 00:08:40.000000,24.28,sensor:temperature
1766614126000,2025-12-25 00:08:46.000000,24.25,sensor:temperature
1766614133000,2025-12-25 00:08:53.000000,24.23,sensor:temperature
1766614139000,2025-12-25 00:08:59.000000,24.21,sensor:temperature
1766614145000,2025-12-25 00:09:05.000000,24.21,sensor:temperature
1766614150000,2025-12-25 00:09:10.000000,24.19,sensor:temperature
1766614156000,2025-12-25 00:09:16.000000,24.19,sensor:temperature
1766614162000,2025-12-25 00:09:22.000000,24.21,sensor:temperature
1766614169000,2025-12-25 00:09:29.000000,24.18,sensor:temperature
1766614175000,2025-12-25 00:09:35.000000,24.18,sensor:temperature
1766614181000,2025-12-25 00:09:41.000000,24.15,sensor:temperature
1766614188000,2025-12-25 00:09:48.000000,24.15,sensor:temperature
1766614194000,2025-12-25 00:09:54.000000,24.15,sensor:temperature
1766614199000,2025-12-25 00:09:59.000000,24.14,sensor:temperature
1766614206000,2025-12-25 00:10:06.000000,24.14,sensor:temperature
1766614218000,2025-12-25 00:10:18.000000,24.16,sensor:temperature
1766614225000,2025-12-25 00:10:25.000000,24.15,sensor:temperature
1766614231000,2025-12-25 00:10:31.000000,24.17,sensor:temperature
1766614237000,2025-12-25 00:10:37.000000,24.17,sensor:temperature
1766614244000,2025-12-25 00:10:44.000000,24.18,sensor:temperature
1766614250000,2025-12-25 00:10:50.000000,24.18,sensor:temperature
1766614256000,2025-12-25 00:10:56.000000,24.17,sensor:temperature
1766614262000,2025-12-25 00:11:02.000000,24.15,sensor:temperature
1766614268000,2025-12-25 00:11:08.000000,24.16,sensor:temperature
1766614275000,2025-12-25 00:11:15.000000,24.13,sensor:temperature
1766614282000,2025-12-25 00:11:22.000000,24.14,sensor:temperature
1766614288000,2025-12-25 00:11:28.000000,24.11,sensor:temperature
1766614294000,2025-12-25 00:11:34.000000,24.11,sensor:temperature
1766614301000,2025-12-25 00:11:41.000000,24.1,sensor:temperature
1766614308000,2025-12-25 00:11:48.000000,24.09,sensor:temperature
1766614314000,2025-12-25 00:11:54.000000,24.09,sensor:temperature
1766614343000,2025-12-25 00:12:23.000000,24.08,sensor:temperature
1766616176000,2025-12-25 00:42:56.000000,24.71,sensor:temperature
1766616183000,2025-12-25 00:43:03.000000,24.72,sensor:temperature
1766616190000,2025-12-25 00:43:10.000000,24.72,sensor:temperature
1766616196000,2025-12-25 00:43:16.000000,24.69,sensor:temperature
1766616203000,2025-12-25 00:43:23.000000,24.69,sensor:temperature
1766616212000,2025-12-25 00:43:32.000000,24.69,sensor:temperature
1766616218000,2025-12-25 00:43:38.000000,24.7,sensor:temperature
1766616224000,2025-12-25 00:43:44.000000,24.7,sensor:temperature
1766616230000,2025-12-25 00:43:50.000000,24.72,sensor:temperature
1766616236000,2025-12-25 00:43:56.000000,24.71,sensor:temperature
1766616242000,2025-12-25 00:44:02.000000,24.71,sensor:temperature
1766616248000,2025-12-25 00:44:08.000000,24.72,sensor:temperature
1766616254000,2025-12-25 00:44:14.000000,24.71,sensor:temperature
1766616261000,2025-12-25 00:44:21.000000,24.71,sensor:temperature
1766616268000,2025-12-25 00:44:28.000000,24.68,sensor:temperature
1766616274000,2025-12-25 00:44:34.000000,24.68,sensor:temperature
1766616279000,2025-12-25 00:44:39.000000,24.66,sensor:temperature
1766616285000,2025-12-25 00:44:45.000000,24.65,sensor:temperature
1766616292000,2025-12-25 00:44:52.000000,24.63,sensor:temperature
1766616298000,2025-12-25 00:44:58.000000,24.61,sensor:temperature
1766616304000,2025-12-25 00:45:04.000000,24.63,sensor:temperature
1766616310000,2025-12-25 00:45:10.000000,24.62,sensor:temperature
1766616316000,2025-12-25 00:45:16.000000,24.61,sensor:temperature
1766616322000,2025-12-25 00:45:22.000000,24.61,sensor:temperature
1766616328000,2025-12-25 00:45:28.000000,24.6,sensor:temperature
1766616334000,2025-12-25 00:45:34.000000,24.61,sensor:temperature
1766616340000,2025-12-25 00:45:40.000000,24.61,sensor:temperature
1766616345000,2025-12-25 00:45:45.000000,24.59,sensor:temperature
1766616351000,2025-12-25 00:45:51.000000,24.6,sensor:temperature
1766616358000,2025-12-25 00:45:58.000000,24.58,sensor:temperature
1766616364000,2025-12-25 00:46:04.000000,24.59,sensor:temperature
1766616370000,2025-12-25 00:46:10.000000,24.57,sensor:temperature
1766616376000,2025-12-25 00:46:16.000000,24.57,sensor:temperature
1766616382000,2025-12-25 00:46:22.000000,24.56,sensor:temperature
1766616388000,2025-12-25 00:46:28.000000,24.56,sensor:temperature
1766616397000,2025-12-25 00:46:37.000000,24.56,sensor:temperature
1766616403000,2025-12-25 00:46:43.000000,24.57,sensor:temperature
1766616409000,2025-12-25 00:46:49.000000,24.57,sensor:temperature
1766616414000,2025-12-25 00:46:54.000000,24.56,sensor:temperature
1766616420000,2025-12-25 00:47:00.000000,24.55,sensor:temperature
1766616427000,2025-12-25 00:47:07.000000,24.56,sensor:temperature
1766616433000,2025-12-25 00:47:13.000000,24.56,sensor:temperature
1766616439000,2025-12-25 00:47:19.000000,24.56,sensor:temperature
1766616445000,2025-12-25 00:47:25.000000,24.57,sensor:temperature
1766616451000,2025-12-25 00:47:31.000000,24.58,sensor:temperature
1766616458000,2025-12-25 00:47:38.000000,24.58,sensor:temperature
1766616463000,2025-12-25 00:47:43.000000,24.55,sensor:temperature
1766616469000,2025-12-25 00:47:49.000000,24.55,sensor:temperature
1766616475000,2025-12-25 00:47:55.000000,24.56,sensor:temperature
1766616481000,2025-12-25 00:48:01.000000,24.55,sensor:temperature
1766616487000,2025-12-25 00:48:07.000000,24.55,sensor:temperature
1766616493000,2025-12-25 00:48:13.000000,24.53,sensor:temperature
1766616499000,2025-12-25 00:48:19.000000,24.51,sensor:temperature
1766616505000,2025-12-25 00:48:25.000000,24.53,sensor:temperature
1766616512000,2025-12-25 00:48:32.000000,24.54,sensor:temperature
1766616518000,2025-12-25 00:48:38.000000,24.56,sensor:temperature
1766616524000,2025-12-25 00:48:44.000000,24.55,sensor:temperature
1766616530000,2025-12-25 00:48:50.000000,24.58,sensor:temperature
1766616536000,2025-12-25 00:48:56.000000,24.57,sensor:temperature
1766616541000,2025-12-25 00:49:01.000000,24.56,sensor:temperature
1766616547000,2025-12-25 00:49:07.000000,24.55,sensor:temperature
1766616553000,2025-12-25 00:49:13.000000,24.56,sensor:temperature
1766616559000,2025-12-25 00:49:19.000000,24.53,sensor:temperature
1766616566000,2025-12-25 00:49:26.000000,24.55,sensor:temperature
1766616572000,2025-12-25 00:49:32.000000,24.54,sensor:temperature
1766616578000,2025-12-25 00:49:38.000000,24.55,sensor:temperature
1766616584000,2025-12-25 00:49:44.000000,24.56,sensor:temperature
1766616590000,2025-12-25 00:49:50.000000,24.56,sensor:temperature
1766616596000,2025-12-25 00:49:56.000000,24.56,sensor:temperature
1766616603000,2025-12-25 00:50:03.000000,24.57,sensor:temperature
1766616609000,2025-12-25 00:50:09.000000,24.57,sensor:temperature
1766616615000,2025-12-25 00:50:15.000000,24.56,sensor:temperature
1766616621000,2025-12-25 00:50:21.000000,24.56,sensor:temperature
1766616627000,2025-12-25 00:50:27.000000,24.56,sensor:temperature
1766616633000,2025-12-25 00:50:33.000000,24.56,sensor:temperature
1766616638000,2025-12-25 00:50:38.000000,24.56,sensor:temperature
1766616645000,2025-12-25 00:50:45.000000,24.57,sensor:temperature
1766616651000,2025-12-25 00:50:51.000000,24.58,sensor:temperature
1766616657000,2025-12-25 00:50:57.000000,24.57,sensor:temperature
1766616663000,2025-12-25 00:51:03.000000,24.58,sensor:temperature
1766616669000,2025-12-25 00:51:09.000000,24.58,sensor:temperature
1766616674000,2025-12-25 00:51:14.000000,24.59,sensor:temperature
1766616680000,2025-12-25 00:51:20.000000,24.56,sensor:temperature
1766616686000,2025-12-25 00:51:26.000000,24.57,sensor:temperature
1766616692000,2025-12-25 00:51:32.000000,24.56,sensor:temperature
1766616698000,2025-12-25 00:51:38.000000,24.57,sensor:temperature
1766616704000,2025-12-25 00:51:44.000000,24.58,sensor:temperature
1766616710000,2025-12-25 00:51:50.000000,24.58,sensor:temperature
1766616715000,2025-12-25 00:51:55.000000,24.58,sensor:temperature
1766616722000,2025-12-25 00:52:02.000000,24.56,sensor:temperature
1766616728000,2025-12-25 00:52:08.000000,24.53,sensor:temperature
1766616733000,2025-12-25 00:52:13.000000,24.56,sensor:temperature
1766616740000,2025-12-25 00:52:20.000000,24.55,sensor:temperature
1766616746000,2025-12-25 00:52:26.000000,24.56,sensor:temperature
1766616752000,2025-12-25 00:52:32.000000,24.54,sensor:temperature
1766616758000,2025-12-25 00:52:38.000000,24.54,sensor:temperature
1766616763000,2025-12-25 00:52:43.000000,24.53,sensor:temperature
1766616770000,2025-12-25 00:52:50.000000,24.53,sensor:temperature
1766616776000,2025-12-25 00:52:56.000000,24.5,sensor:temperature
1766616782000,2025-12-25 00:53:02.000000,24.5,sensor:temperature
1766616788000,2025-12-25 00:53:08.000000,24.5,sensor:temperature
1766616795000,2025-12-25 00:53:15.000000,24.49,sensor:temperature
1766616801000,2025-12-25 00:53:21.000000,24.48,sensor:temperature
1766616806000,2025-12-25 00:53:26.000000,24.47,sensor:temperature
1766616812000,2025-12-25 00:53:32.000000,24.46,sensor:temperature
1766616819000,2025-12-25 00:53:39.000000,24.47,sensor:temperature
1766616824000,2025-12-25 00:53:44.000000,24.48,sensor:temperature
1766616830000,2025-12-25 00:53:50.000000,24.48,sensor:temperature
1766616837000,2025-12-25 00:53:57.000000,24.48,sensor:temperature
1766616843000,2025-12-25 00:54:03.000000,24.48,sensor:temperature
1766616849000,2025-12-25 00:54:09.000000,24.46,sensor:temperature
1766616855000,2025-12-25 00:54:15.000000,24.47,sensor:temperature
1766616861000,2025-12-25 00:54:21.000000,24.47,sensor:temperature
1766616867000,2025-12-25 00:54:27.000000,24.47,sensor:temperature
1766616873000,2025-12-25 00:54:33.000000,24.45,sensor:temperature
1766616879000,2025-12-25 00:54:39.000000,24.45,sensor:temperature
1766616885000,2025-12-25 00:54:45.000000,24.46,sensor:temperature
1766616891000,2025-12-25 00:54:51.000000,24.45,sensor:temperature
1766616897000,2025-12-25 00:54:57.000000,24.45,sensor:temperature
1766616903000,2025-12-25 00:55:03.000000,24.44,sensor:temperature
1766616909000,2025-12-25 00:55:09.000000,24.44,sensor:temperature
1766616915000,2025-12-25 00:55:15.000000,24.45,sensor:temperature
1766616921000,2025-12-25 00:55:21.000000,24.45,sensor:temperature
1766616927000,2025-12-25 00:55:27.000000,24.44,sensor:temperature
1766616933000,2025-12-25 00:55:33.000000,24.45,sensor:temperature
1766616939000,2025-12-25 00:55:39.000000,24.45,sensor:temperature
1766616945000,2025-12-25 00:55:45.000000,24.45,sensor:temperature
1766616951000,2025-12-25 00:55:51.000000,24.44,sensor:temperature
1766616957000,2025-12-25 00:55:57.000000,24.43,sensor:temperature
1766616963000,2025-12-25 00:56:03.000000,24.43,sensor:temperature
1766616969000,2025-12-25 00:56:09.000000,24.43,sensor:temperature
1766616975000,2025-12-25 00:56:15.000000,24.43,sensor:temperature
1766616981000,2025-12-25 00:56:21.000000,24.43,sensor:temperature
1766616988000,2025-12-25 00:56:28.000000,24.41,sensor:temperature
1766616994000,2025-12-25 00:56:34.000000,24.4,sensor:temperature
1766616999000,2025-12-25 00:56:39.000000,24.41,sensor:temperature
1766617005000,2025-12-25 00:56:45.000000,24.41,sensor:temperature
1766617011000,2025-12-25 00:56:51.000000,24.4,sensor:temperature
1766617017000,2025-12-25 00:56:57.000000,24.4,sensor:temperature
1766617024000,2025-12-25 00:57:04.000000,24.4,sensor:temperature
1766617030000,2025-12-25 00:57:10.000000,24.4,sensor:temperature
1766617035000,2025-12-25 00:57:15.000000,24.39,sensor:temperature
1766617041000,2025-12-25 00:57:21.000000,24.39,sensor:temperature
1766617047000,2025-12-25 00:57:27.000000,24.38,sensor:temperature
1766617053000,2025-12-25 00:57:33.000000,24.38,sensor:temperature
1766617060000,2025-12-25 00:57:40.000000,24.4,sensor:temperature
1766617066000,2025-12-25 00:57:46.000000,24.39,sensor:temperature
1766617072000,2025-12-25 00:57:52.000000,24.38,sensor:temperature
1766617079000,2025-12-25 00:57:59.000000,24.39,sensor:temperature
1766617086000,2025-12-25 00:58:06.000000,24.38,sensor:temperature
1766617093000,2025-12-25 00:58:13.000000,24.39,sensor:temperature
1766617099000,2025-12-25 00:58:19.000000,24.36,sensor:temperature
1766617104000,2025-12-25 00:58:24.000000,24.35,sensor:temperature
1766617110000,2025-12-25 00:58:30.000000,24.38,sensor:temperature
1766617116000,2025-12-25 00:58:36.000000,24.36,sensor:temperature
1766617123000,2025-12-25 00:58:43.000000,24.36,sensor:temperature
1766617130000,2025-12-25 00:58:50.000000,24.38,sensor:temperature
1766617137000,2025-12-25 00:58:57.000000,24.36,sensor:temperature
1766617143000,2025-12-25 00:59:03.000000,24.4,sensor:temperature
1766617150000,2025-12-25 00:59:10.000000,24.4,sensor:temperature
1766617157000,2025-12-25 00:59:17.000000,24.42,sensor:temperature
1766617163000,2025-12-25 00:59:23.000000,24.42,sensor:temperature
1766617169000,2025-12-25 00:59:29.000000,24.42,sensor:temperature
1766617176000,2025-12-25 00:59:36.000000,24.41,sensor:temperature
1766617184000,2025-12-25 00:59:44.000000,24.42,sensor:temperature
1766617191000,2025-12-25 00:59:51.000000,24.42,sensor:temperature
1766617196000,2025-12-25 00:59:56.000000,24.43,sensor:temperature
1766617203000,2025-12-25 01:00:03.000000,24.41,sensor:temperature
1766617210000,2025-12-25 01:00:10.000000,24.41,sensor:temperature
1766617216000,2025-12-25 01:00:16.000000,24.41,sensor:temperature
1766617224000,2025-12-25 01:00:24.000000,24.41,sensor:temperature
1766617231000,2025-12-25 01:00:31.000000,24.41,sensor:temperature
1766617237000,2025-12-25 01:00:37.000000,24.42,sensor:temperature
1766617244000,2025-12-25 01:00:44.000000,24.41,sensor:temperature
1766617251000,2025-12-25 01:00:51.000000,24.39,sensor:temperature
1766617259000,2025-12-25 01:00:59.000000,24.41,sensor:temperature
1766617266000,2025-12-25 01:01:06.000000,24.4,sensor:temperature
1766617273000,2025-12-25 01:01:13.000000,24.41,sensor:temperature
1766617280000,2025-12-25 01:01:20.000000,24.42,sensor:temperature
1766617286000,2025-12-25 01:01:26.000000,24.42,sensor:temperature
1766617292000,2025-12-25 01:01:32.000000,24.42,sensor:temperature
1766617298000,2025-12-25 01:01:38.000000,24.42,sensor:temperature
1766617305000,2025-12-25 01:01:45.000000,24.42,sensor:temperature
1766617312000,2025-12-25 01:01:52.000000,24.44,sensor:temperature
1766617319000,2025-12-25 01:01:59.000000,24.42,sensor:temperature
1766617326000,2025-12-25 01:02:06.000000,24.42,sensor:temperature
1766617332000,2025-12-25 01:02:12.000000,24.41,sensor:temperature
1766617340000,2025-12-25 01:02:20.000000,24.4,sensor:temperature
1766617346000,2025-12-25 01:02:26.000000,24.4,sensor:temperature
1766617352000,2025-12-25 01:02:32.000000,24.42,sensor:temperature
1766617358000,2025-12-25 01:02:38.000000,24.42,sensor:temperature
1766617365000,2025-12-25 01:02:45.000000,24.43,sensor:temperature
1766617371000,2025-12-25 01:02:51.000000,24.44,sensor:temperature
1766617378000,2025-12-25 01:02:58.000000,24.45,sensor:temperature
1766617384000,2025-12-25 01:03:04.000000,24.46,sensor:temperature
1766617391000,2025-12-25 01:03:11.000000,24.45,sensor:temperature
1766617398000,2025-12-25 01:03:18.000000,24.46,sensor:temperature
1766617404000,2025-12-25 01:03:24.000000,24.46,sensor:temperature
1766617411000,2025-12-25 01:03:31.000000,24.45,sensor:temperature
1766617417000,2025-12-25 01:03:37.000000,24.43,sensor:temperature
1766617423000,2025-12-25 01:03:43.000000,24.43,sensor:temperature
1766617430000,2025-12-25 01:03:50.000000,24.43,sensor:temperature
1766617437000,2025-12-25 01:03:57.000000,24.42,sensor:temperature
1766617443000,2025-12-25 01:04:03.000000,24.42,sensor:temperature
1766617450000,2025-12-25 01:04:10.000000,24.41,sensor:temperature
1766617457000,2025-12-25 01:04:17.000000,24.44,sensor:temperature
1766617463000,2025-12-25 01:04:23.000000,24.42,sensor:temperature
1766617469000,2025-12-25 01:04:29.000000,24.43,sensor:temperature
1766617476000,2025-12-25 01:04:36.000000,24.42,sensor:temperature
1766617483000,2025-12-25 01:04:43.000000,24.41,sensor:temperature
1766617489000,2025-12-25 01:04:49.000000,24.42,sensor:temperature
1766617495000,2025-12-25 01:04:55.000000,24.42,sensor:temperature
1766617502000,2025-12-25 01:05:02.000000,24.42,sensor:temperature
1766617508000,2025-12-25 01:05:08.000000,24.43,sensor:temperature
1766617515000,2025-12-25 01:05:15.000000,24.44,sensor:temperature
1766617521000,2025-12-25 01:05:21.000000,24.44,sensor:temperature
1766617527000,2025-12-25 01:05:27.000000,24.45,sensor:temperature
1766617533000,2025-12-25 01:05:33.000000,24.45,sensor:temperature
1766617540000,2025-12-25 01:05:40.000000,24.45,sensor:temperature
1766617547000,2025-12-25 01:05:47.000000,24.45,sensor:temperature
1766617553000,2025-12-25 01:05:53.000000,24.46,sensor:temperature
1766617560000,2025-12-25 01:06:00.000000,24.45,sensor:temperature
1766617566000,2025-12-25 01:06:06.000000,24.46,sensor:temperature
1766617573000,2025-12-25 01:06:13.000000,24.47,sensor:temperature
1766617580000,2025-12-25 01:06:20.000000,24.47,sensor:temperature
1766617586000,2025-12-25 01:06:26.000000,24.46,sensor:temperature
1766617593000,2025-12-25 01:06:33.000000,24.45,sensor:temperature
1766617600000,2025-12-25 01:06:40.000000,24.44,sensor:temperature
1766617606000,2025-12-25 01:06:46.000000,24.43,sensor:temperature
1766617613000,2025-12-25 01:06:53.000000,24.45,sensor:temperature
1766617620000,2025-12-25 01:07:00.000000,24.44,sensor:temperature
1766617627000,2025-12-25 01:07:07.000000,24.43,sensor:temperature
1766617634000,2025-12-25 01:07:14.000000,24.44,sensor:temperature
1766617641000,2025-12-25 01:07:21.000000,24.45,sensor:temperature
1766617648000,2025-12-25 01:07:28.000000,24.45,sensor:temperature
1766617654000,2025-12-25 01:07:34.000000,24.46,sensor:temperature
1766617661000,2025-12-25 01:07:41.000000,24.46,sensor:temperature
1766617668000,2025-12-25 01:07:48.000000,24.45,sensor:temperature
1766617676000,2025-12-25 01:07:56.000000,24.44,sensor:temperature
1766617683000,2025-12-25 01:08:03.000000,24.46,sensor:temperature
1766617690000,2025-12-25 01:08:10.000000,24.45,sensor:temperature
1766617697000,2025-12-25 01:08:17.000000,24.45,sensor:temperature
1766617703000,2025-12-25 01:08:23.000000,24.43,sensor:temperature
1766617709000,2025-12-25 01:08:29.000000,24.44,sensor:temperature
1766617716000,2025-12-25 01:08:36.000000,24.45,sensor:temperature
1766617723000,2025-12-25 01:08:43.000000,24.45,sensor:temperature
1766617729000,2025-12-25 01:08:49.000000,24.45,sensor:temperature
1766617737000,2025-12-25 01:08:57.000000,24.45,sensor:temperature
1766617743000,2025-12-25 01:09:03.000000,24.47,sensor:temperature
1766617750000,2025-12-25 01:09:10.000000,24.47,sensor:temperature
1766617757000,2025-12-25 01:09:17.000000,24.46,sensor:temperature
1766617763000,2025-12-25 01:09:23.000000,24.47,sensor:temperature
1766617770000,2025-12-25 01:09:30.000000,24.47,sensor:temperature
1766617777000,2025-12-25 01:09:37.000000,24.46,sensor:temperature
1766617784000,2025-12-25 01:09:44.000000,24.46,sensor:temperature
1766617791000,2025-12-25 01:09:51.000000,24.47,sensor:temperature
1766617797000,2025-12-25 01:09:57.000000,24.49,sensor:temperature
1766617803000,2025-12-25 01:10:03.000000,24.49,sensor:temperature
1766617810000,2025-12-25 01:10:10.000000,24.5,sensor:temperature
1766617817000,2025-12-25 01:10:17.000000,24.51,sensor:temperature
1766617823000,2025-12-25 01:10:23.000000,24.51,sensor:temperature
1766617830000,2025-12-25 01:10:30.000000,24.51,sensor:temperature
1766617836000,2025-12-25 01:10:36.000000,24.53,sensor:temperature
1766617842000,2025-12-25 01:10:42.000000,24.53,sensor:temperature
1766617848000,2025-12-25 01:10:48.000000,24.53,sensor:temperature
1766617854000,2025-12-25 01:10:54.000000,24.54,sensor:temperature
1766617861000,2025-12-25 01:11:01.000000,24.54,sensor:temperature
1766617868000,2025-12-25 01:11:08.000000,24.5,sensor:temperature
